dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
weibo,hgb_graph_features,0.25,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_graph_features,0.25,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_graph_features,0.25,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_graph_features,0.25,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_graph_features,0.25,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_graph_features,0.25,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
weibo,hgb_graph_features,0.25,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_graph_features,0.25,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_graph_features,0.25,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_graph_features,0.25,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
weibo,hgb_graph_features,0.25,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_graph_features,0.25,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_graph_features,0.25,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_graph_features,0.25,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_graph_features,0.25,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_graph_features,0.25,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
weibo,hgb_graph_features,0.25,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_graph_features,0.25,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,0,0.6714756154087915,0.6675,163.6,53.4,1.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,1,0.6968488829818538,0.7230769230769231,186.6,56.4,1.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,2,0.6910914635759837,0.8333333333333334,210.8,65.0,1.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,3,0.7043024817387898,0.8125,220.0,65.0,1.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,4,0.6798900667707375,0.8103896103896104,196.8,62.4,1.0,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,5,0.6653307628183176,0.7175,171.8,57.4,1.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,6,0.6844977455517944,0.8538461538461538,211.6,66.6,1.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,7,0.6668545239773401,0.8175000000000001,197.0,65.4,1.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,8,0.7101558122904967,0.8389610389610389,223.8,64.6,1.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,9,0.6685461207264036,0.6666666666666666,157.0,52.0,1.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_graph_features,0.5,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_graph_features,0.5,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_graph_features,0.5,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_graph_features,0.5,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_graph_features,0.5,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_graph_features,0.5,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_graph_features,0.5,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_graph_features,0.5,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_graph_features,0.5,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_graph_features,0.5,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_graph_features,0.5,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_graph_features,0.5,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_graph_features,0.5,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_graph_features,0.5,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_graph_features,0.5,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_graph_features,0.5,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_graph_features,0.5,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_graph_features,0.5,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_graph_features,0.5,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_graph_features,0.5,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,0,0.6704667275875088,0.6675,163.0,53.4,1.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,1,0.6943231253907938,0.7230769230769231,185.2,56.4,1.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,2,0.6907988214355154,0.8333333333333334,210.6,65.0,1.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,3,0.70337949948056,0.8125,219.4,65.0,1.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,4,0.6803700346991974,0.7948051948051948,193.0,61.2,1.0,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,5,0.6627566868909296,0.6975,165.8,55.8,1.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,6,0.6840525171355227,0.8461538461538461,209.4,66.0,1.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,7,0.6654170452166703,0.8150000000000001,195.6,65.2,1.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,8,0.7120472860801409,0.8285714285714285,222.4,63.8,1.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,9,0.6656858275285175,0.6641025641025641,155.2,51.8,1.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_graph_features,0.5,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_graph_features,0.5,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_graph_features,0.5,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_graph_features,0.5,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_graph_features,0.5,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_graph_features,0.5,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_graph_features,0.5,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_graph_features,0.5,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_graph_features,0.5,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_graph_features,0.5,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_graph_features,0.5,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_graph_features,0.5,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_graph_features,0.5,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_graph_features,0.5,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_graph_features,0.5,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_graph_features,0.5,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_graph_features,0.5,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_graph_features,0.5,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_graph_features,0.5,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_graph_features,0.5,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,0,0.6831478324315016,0.8074999999999999,204.6,64.6,1.0,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,1,0.7038795288833007,0.8153846153846154,215.6,63.6,1.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,2,0.6905566192212196,0.841025641025641,212.2,65.6,1.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,3,0.7090348814995512,0.865,238.2,69.2,1.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,4,0.7048534377650734,0.8831168831168832,232.0,68.0,1.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,5,0.6753910046770051,0.7725,190.2,61.8,1.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,6,0.7039511410045011,0.9102564102564102,240.4,71.0,1.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,7,0.6855239166043645,0.8675,221.2,69.4,1.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,8,0.7248703777901333,0.8805194805194805,246.8,67.8,1.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,9,0.693339569807979,0.7897435897435898,201.8,61.6,1.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_graph_features,1.0,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_graph_features,1.0,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_graph_features,1.0,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_graph_features,1.0,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_graph_features,1.0,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_graph_features,1.0,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_graph_features,1.0,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_graph_features,1.0,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_graph_features,1.0,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_graph_features,1.0,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_graph_features,1.0,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_graph_features,1.0,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_graph_features,1.0,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_graph_features,1.0,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_graph_features,1.0,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_graph_features,1.0,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_graph_features,1.0,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_graph_features,1.0,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_graph_features,1.0,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_graph_features,1.0,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,0,0.6823047859271949,0.78,197.2,62.4,1.0,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,1,0.6983759806473885,0.7846153846153847,204.4,61.2,1.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,2,0.6904429347923494,0.823076923076923,207.8,64.2,1.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,3,0.7136688770054203,0.8699999999999999,243.4,69.6,1.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,4,0.6993639307209641,0.8701298701298701,224.6,67.0,1.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,5,0.6710608758536113,0.735,178.8,58.8,1.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,6,0.6968138138913259,0.8974358974358975,231.0,70.0,1.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,7,0.6791095509726488,0.8550000000000001,214.0,68.4,1.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,8,0.7246424289006991,0.8831168831168832,247.2,68.0,1.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,9,0.6898697729757756,0.7589743589743589,192.0,59.2,1.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
weibo,hgb_graph_features,1.0,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_graph_features,1.0,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_graph_features,1.0,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_graph_features,1.0,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_graph_features,1.0,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_graph_features,1.0,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_graph_features,1.0,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_graph_features,1.0,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_graph_features,1.0,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_graph_features,1.0,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
weibo,hgb_graph_features,1.0,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_graph_features,1.0,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_graph_features,1.0,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_graph_features,1.0,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_graph_features,1.0,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_graph_features,1.0,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_graph_features,1.0,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_graph_features,1.0,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_graph_features,1.0,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_graph_features,1.0,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
