phase,dataset,model,label_fraction,design,scenario,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,0,0.08760428671753033,0.7876237623762377,349.0,318.2,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,1,0.0871020786588487,0.7950495049504951,352.2,321.2,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,2,0.09739062296688135,0.778921568627451,352.2,317.8,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,3,0.09122653465538832,0.7781094527363184,344.6,312.8,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,4,0.1119704284347314,0.7876847290640394,360.6,319.8,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,5,0.10131530245665725,0.8044444444444444,362.6,325.8,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,6,0.08824993899161472,0.7705159705159705,344.2,313.6,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,7,0.08804646553661577,0.7793103448275862,347.0,316.4,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,8,0.09778232041999639,0.805940594059406,361.0,325.6,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_reference,9,0.09964957179549198,0.8019607843137255,363.8,327.2,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,0,0.09182083511098951,0.692079207920792,308.2,279.6,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,1,0.08850987414930835,0.6821782178217821,302.4,275.6,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,2,0.10304940612469446,0.725,330.2,295.8,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,3,0.0975901140046053,0.6885572139303482,307.4,276.8,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,4,0.08807113420207427,0.7073891625615764,315.2,287.2,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,5,0.09150366701741812,0.7358024691358025,328.2,298.0,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,6,0.07826506018037699,0.6712530712530713,297.0,273.2,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,7,0.10967589272050553,0.7098522167487685,324.0,288.2,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,8,0.10295133882378063,0.7099009900990099,319.8,286.8,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,pooled_stratum,9,0.10236056312400868,0.6862745098039216,312.8,280.0,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,0,0.006020597827726742,0.6485148514851485,263.6,262.0,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,1,0.008162036504270661,0.6544554455445544,266.6,264.4,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,2,0.017701077837301633,0.6950980392156862,288.8,283.6,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,3,0.01671357840795181,0.6592039800995024,269.6,265.0,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,4,0.013796194245059129,0.6660098522167488,274.2,270.4,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,5,0.022432656623803705,0.7101234567901235,294.2,287.6,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,6,0.013366996385990154,0.6457002457002456,266.6,262.8,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,7,0.01353317374511465,0.6768472906403942,278.6,274.8,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,8,0.008465818759936407,0.6683168316831682,272.4,270.0,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,exposure_80,uniform,size_alpha,9,0.020244137401826203,0.6553921568627451,273.2,267.4,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,0,0.03599704942635111,0.7524752475247525,315.4,304.0,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,1,0.03759625943211185,0.7554455445544555,317.2,305.2,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,2,0.047496900489324465,0.7602941176470588,325.8,310.2,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,3,0.047455801157016184,0.7427860696517413,313.6,298.6,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,4,0.05548103898443909,0.7463054187192119,320.8,303.0,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,5,0.04168908185775466,0.7595061728395062,321.0,307.6,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,6,0.04465033448493881,0.7351351351351351,313.2,299.2,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,7,0.040248734453040655,0.7512315270935961,317.8,305.0,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,8,0.04995512888639979,0.7653465346534654,325.6,309.2,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,equal_alpha,9,0.040820007124847416,0.7401960784313726,315.0,302.0,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,0,0.1091986659717199,0.7905940594059406,359.4,319.4,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,1,0.14708606234730723,0.8242574257425742,391.8,333.0,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,2,0.08433613435365292,0.7720588235294118,344.0,315.0,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,3,0.14640682852918413,0.8079601990049751,381.2,324.8,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,4,0.13048752955157433,0.8054187192118226,377.6,327.0,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,5,0.11488927703919646,0.8093827160493827,370.8,327.8,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,6,0.10314336925061895,0.7832923832923833,356.0,318.8,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,7,0.08021012715533085,0.7704433497536946,340.2,312.8,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,8,0.15316738319174014,0.8400990099009901,401.0,339.4,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,filtered_low,9,0.14869877971638262,0.8215686274509804,394.4,335.2,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,0,0.08760428671753033,0.7876237623762377,349.0,318.2,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,1,0.0871020786588487,0.7950495049504951,352.2,321.2,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,2,0.09739062296688135,0.778921568627451,352.2,317.8,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,3,0.09122653465538832,0.7781094527363184,344.6,312.8,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,4,0.1119704284347314,0.7876847290640394,360.6,319.8,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,5,0.10131530245665725,0.8044444444444444,362.6,325.8,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,6,0.08824993899161472,0.7705159705159705,344.2,313.6,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,7,0.08804646553661577,0.7793103448275862,347.0,316.4,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,8,0.09778232041999639,0.805940594059406,361.0,325.6,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_reference,9,0.09964957179549198,0.8019607843137255,363.8,327.2,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,0,0.08878284717679857,0.7851485148514852,348.4,317.2,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,1,0.08781454896029084,0.7896039603960396,350.0,319.0,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,2,0.10279806786656476,0.790686274509804,359.8,322.6,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,3,0.09395658570557792,0.7671641791044775,340.6,308.4,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,4,0.10634560376802567,0.7807881773399015,355.0,317.0,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,5,0.0976752080977433,0.7975308641975308,358.0,323.0,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,6,0.09117878513956558,0.7670761670761671,343.6,312.2,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,7,0.08786834059263963,0.7793103448275862,347.0,316.4,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,8,0.09671609423004593,0.8024752475247524,359.2,324.2,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,pooled_stratum,9,0.09560606029811966,0.7764705882352941,350.6,316.8,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,0,0.047841224013306684,0.7717821782178218,327.6,311.8,1.0,13215.8,3936.0,12618.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,1,0.05301183374505129,0.7757425742574258,331.0,313.4,1.0,13320.2,3936.0,12727.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,2,0.06406774480270319,0.7730392156862745,337.2,315.4,1.0,13283.2,3936.0,12687.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,3,0.05478484100857339,0.7512437810945274,319.6,302.0,1.0,13303.6,3936.0,12699.4
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,4,0.06336336647990794,0.7566502463054187,328.0,307.2,1.0,13291.2,3936.0,12677.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,5,0.05799304195737799,0.777283950617284,334.2,314.8,1.0,13256.4,3936.0,12651.0
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,6,0.06335960500274976,0.7557739557739558,328.6,307.6,1.0,13258.2,3936.0,12648.6
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,7,0.046938341771849884,0.7600985221674877,323.8,308.6,1.0,13305.6,3936.0,12696.8
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,8,0.05815961074092193,0.7811881188118812,335.2,315.6,1.0,13275.8,3936.0,12670.2
allocation,tfinance,hgb_graph_features,0.5,zero_exposure,uniform,size_alpha,9,0.048283453311969524,0.7588235294117647,325.4,309.6,1.0,13320.4,3936.0,12700.6
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,0,0.03207322903549686,0.7277227722772277,303.8,294.0,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,1,0.03811879567234716,0.7445544554455445,312.8,300.8,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,2,0.03986953964508144,0.7480392156862745,318.0,305.2,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,3,0.03975784357372599,0.7293532338308457,305.4,293.2,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,4,0.04627615342140631,0.731527093596059,311.4,297.0,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,5,0.03648007191585173,0.7545679012345679,317.2,305.6,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,6,0.03792021364002317,0.7356265356265357,311.2,299.4,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,7,0.03132495014482979,0.7280788177339901,305.2,295.6,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,8,0.042369788066185535,0.7495049504950495,316.4,302.8,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,equal_alpha,9,0.03936749206529395,0.7328431372549019,311.4,299.0,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,0,0.17467606288366505,0.8222772277227722,403.0,332.2,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,1,0.23359567158449593,0.8435643564356436,445.0,340.8,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,2,0.16506956038996495,0.8073529411764706,394.8,329.4,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,3,0.2046464996728356,0.827363184079602,418.4,332.6,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,4,0.22708971463467137,0.8394088669950739,441.2,340.8,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,5,0.20642716174961073,0.8439506172839506,431.2,341.8,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,6,0.17051408464838308,0.8167076167076168,401.6,332.4,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,7,0.22184860018727864,0.8384236453201972,437.6,340.4,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,8,0.2244308774181884,0.8549504950495048,445.4,345.4,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,filtered_low,9,0.1920157870024251,0.8426470588235293,426.2,343.8,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,0,0.08706796139084064,0.7886138613861386,349.2,318.6,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,1,0.09385500074968312,0.7960396039603961,355.0,321.6,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,2,0.09550778826521696,0.7794117647058824,351.6,318.0,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,3,0.09852797011747019,0.7805970149253731,348.4,313.8,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,4,0.11583132867673343,0.7935960591133006,364.6,322.2,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,5,0.09843392861861654,0.8039506172839506,361.2,325.6,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,6,0.09614533087851647,0.7783783783783784,350.8,316.8,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,7,0.0963899392473541,0.7847290640394089,352.6,318.6,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,8,0.10368944408926213,0.8103960396039603,365.6,327.4,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_reference,9,0.10029779007007877,0.8,363.4,326.4,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,0,0.09948906500909256,0.7024752475247524,315.4,283.8,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,1,0.09009084753894062,0.696039603960396,309.2,281.2,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,2,0.10371050914813944,0.7230392156862745,329.4,295.0,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,3,0.10520620368735352,0.6870646766169154,309.0,276.2,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,4,0.09584927974687366,0.7093596059113301,318.6,288.0,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,5,0.09849713050681484,0.7288888888888889,327.6,295.2,1.0,26566.0,3936.0,25351.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,6,0.08768760538812098,0.7253071253071253,323.8,295.2,1.0,26566.0,3936.0,25345.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,7,0.1102053162244154,0.6886699507389162,314.2,279.6,1.0,26566.0,3936.0,25346.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,8,0.11131608471351222,0.7297029702970297,331.8,294.8,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,pooled_stratum,9,0.10622475933897597,0.6911764705882353,316.2,282.0,1.0,26565.0,3936.0,25343.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,0,0.007228479799950016,0.6653465346534654,270.8,268.8,1.0,26565.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,1,0.009564727934261334,0.6663366336633663,271.8,269.2,1.0,26566.0,3936.0,25354.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,2,0.014462238613216657,0.6877450980392157,284.8,280.6,1.0,26566.0,3936.0,25342.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,3,0.015242800317140686,0.6532338308457712,266.8,262.6,1.0,26566.0,3936.0,25359.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,4,0.01512960472660158,0.6733990147783251,277.6,273.4,1.0,26566.0,3936.0,25348.0
allocation,tfinance,hgb_graph_features,1.0,exposure_80,uniform,size_alpha,5,0.01372005797910476,0.7037037037037037,289.0,285.0,1.0,26566.0,3936.0,25351.0
